ZONE,SD_TRANS_ALLMETERS_P_AREA,SUB_AREA,POLE,POLE_TYPE,POLE_STATUS,METER_TYPE,HOUSING_TYPE,VAULT_CAPACITY,MECH_KEY,VAULT_KEY,RFID,RFID_MATCH,TERMINAL,LOCATION,LATITUDE,LONGITUDE,CONTRACT_TYPE,SET_F_W_VERSION,REPORTED_F_W_VERSION,SET_IO_F_W_VERSION,REPORTED_IO_F_W_VERSION,CONFIG_ID,CONFIG_NAME,COLLECTION_ROUTE,COLLECTION_SUB_ROUTE,ORIGINAL_METER_INSTALL_DATE,TERMINAL_INSTALL_DATE,STREET_SIDE,STREET_DIRECTION,STREET_ADDRESS,DOME_COLOUR,BLOCK_NUMBER,ENFORCEMENT_ROUTE,MAINTENANCE_ROUTE,CARRIER,WARRANTY_EXPIRY
CAPS,Lincoln St - CAPS,800 N  Lincoln St,LN-821,None,Active,MK 3,795,-50,None,None,1465717B,Yes,80422,Assigned to pole,39.729691,-104.986243,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,LIN03,None,2011-01-03 00:00:00,2014-09-12 00:00:00,None,None,N Lincoln St,None,800,None,TECH208,T-Mobile,2012-10-05 00:00:00
CAPS,Lincoln St - CAPS,800 N  Lincoln St,LN-822,None,Active,MK 3,795,-50,None,None,14657180,Yes,60280,Assigned to pole,39.729877,-104.986025,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,LIN03,None,2010-12-27 00:00:00,2010-12-27 00:00:00,None,None,N Lincoln St,None,800,None,TECH208,T-Mobile,2011-12-27 00:00:00
CAPS,Lincoln St - CAPS,800 N  Lincoln St,LN-823,None,Active,MK 3,795,-50,None,None,14657211,Yes,58265,Assigned to pole,39.729749,-104.986242,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,LIN03,None,2010-12-27 00:00:00,2016-01-26 00:00:00,None,None,N Lincoln St,None,800,None,TECH208,T-Mobile,2011-12-27 00:00:00
CAPS,Lincoln St - CAPS,800 N  Lincoln St,LN-824,None,Active,MK 3,795,-50,None,None,146571C6,Yes,34150,Assigned to pole,39.729938,-104.986026,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,LIN03,None,2010-12-27 00:00:00,2012-07-10 00:00:00,None,None,N Lincoln St,None,800,None,TECH208,T-Mobile,2011-12-14 00:00:00
CAPS,Lincoln St - CAPS,800 N  Lincoln St,LN-825,None,Active,MK 3,795,-50,None,None,1465729C,Yes,62774,Assigned to pole,39.729808,-104.986242,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,LIN03,None,2010-12-27 00:00:00,2014-09-10 00:00:00,None,None,N Lincoln St,None,800,None,TECH208,T-Mobile,2011-12-27 00:00:00
CAPS,Lincoln St - CAPS,800 N  Lincoln St,LN-827,None,Active,MK 3,795,-50,None,None,146570B5,Yes,61769,Assigned to pole,39.729878,-104.986242,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,LIN03,None,2010-12-27 00:00:00,2015-12-18 00:00:00,None,None,N Lincoln St,None,800,None,TECH208,T-Mobile,2011-12-27 00:00:00
CAPS,Lincoln St - CAPS,800 N  Lincoln St,LN-829,None,Active,MK 3,795,-50,None,None,14656F85,No,34156,Assigned to pole,39.729938,-104.986242,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,LIN03,None,2010-12-27 00:00:00,2014-12-10 00:00:00,None,None,N Lincoln St,None,800,None,TECH208,T-Mobile,2011-12-15 00:00:00
CAPS,Lincoln St - CAPS,800 N  Lincoln St,LN-831,None,Active,MK 3,795,-50,None,None,1465706F,Yes,38453,Assigned to pole,39.73,-104.986241,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,LIN03,None,2010-12-27 00:00:00,2014-12-10 00:00:00,None,None,N Lincoln St,None,800,None,TECH208,T-Mobile,2011-12-14 00:00:00
CAPS,Lincoln St - CAPS,800 N  Lincoln St,LN-832,None,Active,MK 3,795,-50,None,None,146571C2,Yes,60310,Assigned to pole,39.730184,-104.986025,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,LIN03,None,2010-12-27 00:00:00,2010-12-27 00:00:00,None,None,N Lincoln St,None,800,None,TECH208,T-Mobile,2011-12-27 00:00:00
CAPS,Lincoln St - CAPS,800 N  Lincoln St,LN-833,None,Active,MK 3,795,-50,None,None,14657258,Yes,31763,Assigned to pole,39.73005,-104.986241,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,LIN03,None,2010-12-27 00:00:00,2014-05-13 00:00:00,None,None,N Lincoln St,None,800,None,TECH208,T-Mobile,2011-02-23 00:00:00
CAPS,Lincoln St - CAPS,800 N  Lincoln St,LN-834,None,Active,MK 3,795,-50,None,None,146572E2,Yes,61736,Assigned to pole,39.730244,-104.986024,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,LIN03,None,2010-12-27 00:00:00,2010-12-27 00:00:00,None,None,N Lincoln St,None,800,None,TECH208,T-Mobile,2011-12-27 00:00:00
CAPS,Sherman St - CAPS,700 N Sherman St,SH-752,None,Active,MK 3,795,-50,None,None,14657713,Yes,137601,Assigned to pole,39.728876,-104.984798,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2015-02-18 00:00:00,None,None,N Sherman St,None,700,None,TECH208,T-Mobile,2016-03-01 00:00:00
CAPS,Sherman St - CAPS,700 N Sherman St,SH-754,None,Active,MK 3,795,-50,None,None,146570CF,Yes,31268,Assigned to pole,39.728932,-104.984797,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2014-03-27 00:00:00,None,None,N Sherman St,None,700,None,TECH208,Other,2011-02-25 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-810,None,Active,MK 3,795,60,None,None,15961C48,Yes,80771,Assigned to pole,39.729461,-104.984788,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2015-12-22 00:00:00,2015-12-22 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2012-10-05 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-811,None,Active,MK 3,795,-50,None,None,146570A5,Yes,129858,Assigned to pole,39.729283,-104.984934,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2018-09-12 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2014-01-17 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-812,None,Active,MK 3,795,60,None,None,15961C46,Yes,78380,Assigned to pole,39.729465,-104.984788,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2015-12-22 00:00:00,2015-12-22 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2012-10-05 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-816,None,Active,MK 5,795,-50,None,None,146570B1,Yes,314019,Assigned to pole,39.729661,-104.984797,None,52.73.0,52.73.0,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2015-12-09 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2016-11-24 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-817,None,Active,MK 3,795,-50,None,None,14657093,Yes,30522,Assigned to pole,39.729674,-104.984936,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2017-10-24 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2011-02-22 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-818,None,Active,MK 3,795,-50,None,None,146570FA,Yes,77323,Assigned to pole,39.729722,-104.984796,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2017-03-13 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2012-06-29 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-819,None,Active,MK 3,795,-50,None,None,1465708E,Yes,76945,Assigned to pole,39.729732,-104.984936,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2016-03-02 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2012-09-20 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-820,None,Active,MK 3,795,-50,None,None,1465707B,Yes,36342,Assigned to pole,39.729789,-104.984796,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2016-11-08 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2011-11-09 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-821,None,Active,MK 3,795,-50,None,None,1465701F,Yes,33178,Assigned to pole,39.729794,-104.984935,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2017-10-30 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2011-05-05 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-823,None,Active,MK 3,795,-50,None,None,14656FFF,Yes,77850,Assigned to pole,39.729851,-104.984935,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2011-09-01 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2012-09-01 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-825,None,Active,MK 3,795,-50,None,None,14656FBF,Yes,127333,Assigned to pole,39.729916,-104.984935,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2013-11-14 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2014-01-17 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-827,None,Active,MK 3,795,-50,None,None,146570D0,Yes,32718,Assigned to pole,39.729978,-104.984934,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2018-03-01 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2016-10-06 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-830,None,Active,MK 3,795,-50,None,None,14657070,Yes,32986,Assigned to pole,39.730103,-104.984796,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2015-10-02 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2011-03-15 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-831,None,Active,MK 3,795,-50,None,None,14657026,Yes,62855,Assigned to pole,39.73009,-104.984934,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2018-04-09 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2011-12-27 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-832,None,Active,MK 3,795,-50,None,None,1465708D,Yes,38472,Assigned to pole,39.730169,-104.984796,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2016-11-30 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2011-12-13 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-834,None,Active,MK 3,795,-50,None,None,14657055,Yes,29690,Assigned to pole,39.730223,-104.984796,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2017-10-10 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2011-03-16 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-835,None,Active,MK 3,795,-50,None,None,146570F9,Yes,127821,Assigned to pole,39.730254,-104.984935,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2013-11-14 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2014-01-17 00:00:00
CAPS,Sherman St - CAPS,800 N Sherman St,SH-836,None,Active,MK 3,795,-50,None,None,14656FD0,Yes,33193,Assigned to pole,39.73028,-104.984797,None,32.73.2,32.73.2,None,None,6030,$1.00 5hr 9a-6p Mon-Fri,LIN04,None,2010-05-05 00:00:00,2014-01-08 00:00:00,None,None,N Sherman St,None,800,None,TECH208,T-Mobile,2011-03-15 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1104,None,Active,MK 3,795,-50,None,None,1465778D,Yes,74347,Assigned to pole,39.734083,-104.988775,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-05-22 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2012-06-23 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1105,None,Active,MK 3,795,-50,None,None,1465777B,Yes,121985,Assigned to pole,39.734054,-104.988913,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-05-02 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2013-12-13 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1106,None,Active,MK 3,795,-50,None,None,146577C2,Yes,73576,Assigned to pole,39.734207,-104.988776,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2014-11-20 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2012-06-15 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1107,None,Active,MK 3,795,-50,None,None,1465779D,Yes,49456,Assigned to pole,39.734059,-104.988913,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-05-02 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2012-01-26 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1108,None,Active,MK 3,795,-50,None,None,146577A0,Yes,32730,Assigned to pole,39.734212,-104.988776,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-05-22 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2011-03-11 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1109,None,Active,MK 3,795,-50,None,None,146577A1,Yes,32257,Assigned to pole,39.734167,-104.988914,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-05-02 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2016-10-13 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1111,None,Active,MK 3,795,-50,None,None,14657782,Yes,138208,Assigned to pole,39.734171,-104.988914,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-05-02 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2017-09-29 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1115,None,Active,MK 3,795,-50,None,None,1465779F,Yes,33799,Assigned to pole,39.734283,-104.988912,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-04-25 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2011-05-04 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1117,None,Active,MK 3,795,-50,None,None,146577BE,Yes,33809,Assigned to pole,39.734399,-104.988911,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-04-25 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2016-10-06 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1118,None,Active,MK 3,795,-50,None,None,146577B8,Yes,30675,Assigned to pole,39.734383,-104.988773,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2013-10-23 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2011-03-09 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1120,None,Active,MK 3,795,-50,None,None,146577BD,Yes,33892,Assigned to pole,39.734493,-104.988773,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2016-06-09 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2017-03-15 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1121,None,Active,MK 3,795,-50,None,None,1465779B,Yes,72449,Assigned to pole,39.734521,-104.988911,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-07-02 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2012-09-08 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1122,None,Active,MK 3,795,-50,None,None,146577B9,No,130813,Assigned to pole,39.734498,-104.988773,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2017-01-11 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2014-01-18 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1123,None,Active,MK 3,795,-50,None,None,146577F5,Yes,38223,Assigned to pole,39.734527,-104.988911,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-09-11 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2011-12-10 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1124,None,Active,MK 3,795,-50,None,None,146577A6,Yes,32793,Assigned to pole,39.734578,-104.988773,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2010-03-10 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,Other,2011-03-10 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1125,None,Active,MK 3,795,-50,None,None,146577A5,Yes,139169,Assigned to pole,39.734653,-104.98891,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-04-26 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2016-08-10 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1126,None,Active,MK 3,795,-50,None,None,146577BB,Yes,38413,Assigned to pole,39.734585,-104.988773,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2017-01-26 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2011-12-15 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1127,None,Active,MK 3,795,-50,None,None,146577BC,Yes,75114,Assigned to pole,39.734658,-104.98891,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-04-26 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2012-06-16 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1128,None,Active,MK 3,795,-50,None,None,14657796,Yes,33215,Assigned to pole,39.734697,-104.988771,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-06-07 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2016-10-06 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1129,None,Active,MK 3,795,-50,None,None,14657797,Yes,32561,Assigned to pole,39.73478,-104.988913,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-04-24 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2011-03-11 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1130,None,Active,MK 3,795,-50,None,None,146577C7,Yes,33081,Assigned to pole,39.734701,-104.988771,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2012-10-10 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2011-03-15 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1131,None,Active,MK 3,795,-50,None,None,146577C6,Yes,130797,Assigned to pole,39.734785,-104.988913,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-04-24 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2013-12-20 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1132,None,Active,MK 3,795,-50,None,None,146577C4,Yes,33713,Assigned to pole,39.734824,-104.988771,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2015-12-28 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2016-11-23 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1134,None,Active,MK 3,795,-50,None,None,146577A8,Yes,138318,Assigned to pole,39.734827,-104.988771,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2015-04-02 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2016-03-01 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1135,None,Active,MK 3,795,-50,None,None,14657794,Yes,31535,Assigned to pole,39.734904,-104.988913,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-04-24 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,Other,2011-03-10 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1136,None,Active,MK 3,795,-50,None,None,14657799,Yes,80519,Assigned to pole,39.734931,-104.98877,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-09-11 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2012-10-05 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1137,None,Active,MK 3,795,-50,None,None,1465779C,Yes,30131,Assigned to pole,39.735013,-104.988913,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-04-24 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2016-11-23 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1138,None,Active,MK 3,795,-50,None,None,14657EDB,Yes,32708,Assigned to pole,39.734936,-104.98877,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2015-09-15 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,T-Mobile,2011-03-10 00:00:00
CCC,Acoma St - CCC,1100 N Acoma St,AC-1139,None,Active,MK 3,795,-50,None,None,1465777F,Yes,31479,Assigned to pole,39.735019,-104.988913,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC03,None,2010-03-10 00:00:00,2018-04-24 00:00:00,None,None,N Acoma St,None,1100,None,TECH208,Other,2011-03-10 00:00:00
CCC,Bannock St - CCC,1100 N Bannock St,BA-1101,None,Active,MK 3,795,-50,None,None,146578D4,Yes,31280,Assigned to pole,39.734035,-104.990343,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC02,None,2010-03-10 00:00:00,2017-06-26 00:00:00,None,None,N Bannock St,None,1100,None,TECH208,T-Mobile,2011-02-26 00:00:00
CCC,Bannock St - CCC,1100 N Bannock St,BA-1103,None,Active,MK 3,795,-50,None,None,036F19CA,Yes,31933,Assigned to pole,39.73404,-104.990343,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC02,None,2010-03-10 00:00:00,2018-04-05 00:00:00,None,None,N Bannock St,None,1100,None,TECH208,T-Mobile,2011-03-15 00:00:00
CCC,Bannock St - CCC,1100 N Bannock St,BA-1105,None,Active,MK 3,795,-50,None,None,146576B2,Yes,33682,Assigned to pole,39.734142,-104.990341,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC02,None,2010-03-10 00:00:00,2018-09-04 00:00:00,None,None,N Bannock St,None,1100,None,TECH208,T-Mobile,2011-05-21 00:00:00
CCC,Bannock St - CCC,1100 N Bannock St,BA-1107,None,Active,MK 3,795,-50,None,None,14657B1B,Yes,31929,Assigned to pole,39.734147,-104.990341,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC02,None,2010-03-10 00:00:00,2017-12-13 00:00:00,None,None,N Bannock St,None,1100,None,TECH208,T-Mobile,2011-05-07 00:00:00
CCC,Bannock St - CCC,1100 N Bannock St,BA-1109,None,Active,MK 3,795,-50,None,None,146578C8,Yes,31160,Assigned to pole,39.734238,-104.990341,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC02,None,2010-03-10 00:00:00,2015-08-05 00:00:00,None,None,N Bannock St,None,1100,None,TECH208,T-Mobile,2011-02-25 00:00:00
CCC,Bannock St - CCC,1100 N Bannock St,BA-1110,None,Active,MK 3,795,-50,None,None,14657831,Yes,125471,Assigned to pole,39.734157,-104.990158,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC02,None,2010-03-10 00:00:00,2012-09-13 00:00:00,None,None,N Bannock St,None,1100,None,TECH208,T-Mobile,2013-09-13 00:00:00
CCC,Bannock St - CCC,1100 N Bannock St,BA-1115,None,Active,MK 3,795,-50,None,None,30AC4DB4,Yes,33182,Assigned to pole,39.734513,-104.990345,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC02,None,2014-02-13 00:00:00,2015-06-19 00:00:00,None,None,N Bannock St,None,1100,None,TECH208,T-Mobile,2011-05-04 00:00:00
CCC,Bannock St - CCC,1100 N Bannock St,BA-1117,None,Active,MK 3,795,-50,None,None,14657C16,Yes,31374,Assigned to pole,39.734518,-104.990346,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC02,None,2010-03-10 00:00:00,2016-01-11 00:00:00,None,None,N Bannock St,None,1100,None,TECH208,T-Mobile,2016-11-23 00:00:00
CCC,Bannock St - CCC,1100 N Bannock St,BA-1119,None,Active,MK 3,795,-50,None,None,146578D1,Yes,33890,Assigned to pole,39.734576,-104.990345,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC02,None,2010-03-10 00:00:00,2015-06-23 00:00:00,None,None,N Bannock St,None,1100,None,TECH208,T-Mobile,2011-05-28 00:00:00
CCC,Bannock St - CCC,1100 N Bannock St,BA-1120,None,Active,MK 3,795,-50,None,None,14657A79,Yes,30957,Assigned to pole,39.734498,-104.990161,None,32.73.2,32.73.2,None,None,297,$1.00 2hr 8a-6p,CCC02,None,2010-03-10 00:00:00,2016-01-04 00:00:00,None,None,N Bannock St,None,1100,None,TECH208,T-Mobile,2016-11-23 00:00:00
